"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-07","86",",,7","41",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-08","93",",,7","59",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-09","92",",,7","64",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-10","87",",,7","53",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-11","78",",,7","51",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-12","83",",,7","49",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-13","84",",,7","57",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-14","74",",,7","56",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-15","84",",,7","41",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-16","84",",,7","58",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-17","84",",,7","56",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-18","76",",,7","42",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-19","85",",,7","43",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-20","91",",,7","43",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-21","89",",,7","57",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-22","86",",,7","46",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-23","72",",,7","50",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-24","75",",,7","38",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-25","82",",,7","35",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-26","87",",,7","40",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-27","91",",,7","58",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-28","86",",,7","47",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-29","82",",,7","56",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-06-30","80",",,7","46",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-01","93",",,7","46",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-02","97",",,7","51",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-03","101",",,7","51",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-04","99",",,7","62",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-05","105",",,7","55",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-06","100",",,7","66",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-07","100",",,7","56",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-08","102",",,7","52",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-09","100",",,7","63",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-10","102",",,7","74",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-11","97",",,7","60",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-12","89",",,7","54",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-13","96",",,7","54",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-14","104",",,7","69",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-15","100",",,7","62",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-16","105",",,7","74",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-17","104",",,7","61",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-18","91",",,7","62",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-19","94",",,7","65",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-20","107",",,7","65",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-21","95",",,7","68",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-22","93",",,7","49",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-23","100",",,7","49",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-24","97",",,7","60",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-25","94",",,7","67",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-26","96",",,7","53",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-27","93",",,7","69",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-28","97",",,7","52",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-29","96",",,7","57",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-30","99",",,7","54",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-07-31","101",",,7","64",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-01","96",",,7","69",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-02","92",",,7","60",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-03","79",",,7","41",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-04","89",",,7","50",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-05","88",",,7","59",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-06","80",",,7","54",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-07","84",",,7","42",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-08","89",",,7","55",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-09","86",",,7","49",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-10","83",",,7","41",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-11","90",",,7","49",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-12","88",",,7","55",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-13","84",",,7","47",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-14","83",",,7","55",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-15","80",",,7","50",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-16","90",",,7","43",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-17","90",",,7","46",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-18","93",",,7","45",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-19","92",",,7","47",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-20","87",",,7","53",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-21","85",",,7","48",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-22","90",",,7","40",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-23","95",",,7","47",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-24","96",",,7","53",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-25","91",",,7","66",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-26","91",",,7","50",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-27","93",",,7","48",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-28","98",",,7","45",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-29","98",",,7","47",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-30","96",",,7","58",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-08-31","95",",,7","70",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-01","94",",,7","60",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-02","93",",,7","48",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-03","90",",,7","49",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-04","83",",,7","49",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-05","75",",,7","32",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-06","85",",,7","37",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-07","90",",,7","35",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-08","92",",,7","38",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-09","96",",,7","51",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-10","94",",,7","54",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-11","93",",,7","56",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-12","94",",,7","44",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-13","90",",,7","49",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-14","81",",,7","54",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-15","57",",,7","43",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-16","46",",,7","40",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-17","64",",,7","34",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-18","78",",,7","36",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-19","73",",,7","52",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-20","72",",,7","36",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-21","68",",,7","45",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-22","58",",,7","46",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-23","48",",,7","42",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-24","49",",,7","41",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-25","49",",,7","32",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-26","64",",,7","36",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-27","74",",,7","36",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-28","76",",,7","36",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-29","73",",,7","41",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-09-30","80",",,7","51",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-01","68",",,7","48",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-02","56",",,7","40",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-03","49",",,7","33",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-04","59",",,7","21",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-05","60",",,7","31",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-06","68",",,7","28",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-07","68",",,7","36",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-08","60",",,7","37",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-09","58",",,7","21",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-10","66",",,7","26",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-11","69",",,7","28",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-12","55",",,7","37",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-13","62",",,7","23",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-14","53",",,7","26",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-15","61",",,7","20",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-16","72",",,7","26",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-17","80",",,7","28",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-18","66",",,7","34",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-19","82",",,7","31",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-20","78",",,7","27",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-21","72",",,7","44",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-22","72",",,7","22",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-23","59",",,7","39",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-24","64",",,7","21",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-25","79",",,7","30",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-26","73",",,7","29",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-27","50",",,7","11",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-28","67",",,7","18",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-29","57",",,7","39",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-30","40",",,7","25",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-10-31","45",",,7","15",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-01","43",",,7","31",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-02","35",",,7","28",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-03","32",",,7","29",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-04","31",",,7","18",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-05","28",",,7","8",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-06","20",",,7","15",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-07","33",",,7","-8",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-08","29",",,7","5",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-09","31",",,7","16",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-10","50",",,7","19",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-11","36",",,7","17",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-12","46",",,7","22",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-13","61",",,7","22",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-14","46",",,7","22",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-15","42",",,7","17",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-16","47",",,7","27",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-17","49",",,7","25",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-18","45",",,7","20",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-19","46",",,7","19",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-20","54",",,7","24",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-21","35",",,7","15",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-22","68",",,7","20",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-23","72",",,7","32",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-24","60",",,7","32",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-25","52",",,7","22",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-26","59",",,7","23",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-27","54",",,7","31",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-28","47",",,7","26",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-29","49",",,7","25",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-11-30","48",",,7","18",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-01","49",",,7","16",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-02","53",",,7","14",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-03","40",",,7","16",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-04","35",",,7","18",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-05","39",",,7","26",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-06","36",",,7","16",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-07","43",",,7","6",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-08","50",",,7","29",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-09","57",",,7","18",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-10","58",",,7","20",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-11","52",",,7","23",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-12","58",",,7","17",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-13","57",",,7","33",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-14","40",",,7","19",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-15","47",",,7","16",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-16","37",",,7","26",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-17","41",",,7","11",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-18","54",",,7","24",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-19","37",",,7","26",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-20","35",",,7","20",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-21","26",",,7","-2",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-22","22",",,7","12",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-23","16",",,7","11",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-24","17",",,7","7",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-25","13",",,7","-13",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-26","12",",,7","-23",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-27","20",",,7","-15",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-28","12",",,7","-1",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-29","4",",,7","-4",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-30","-4",",,7","-10",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2017-12-31","-7",",,7","-28",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-01","-13",",,7","-41",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-02","28",",,7","-30",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-03","24",",,7","4",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-04","26",",,7","-3",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-05","14",",,7","-5",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-06","41",",,7","2",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-07","41",",,7","31",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-08","37",",,7","10",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-09","39",",,7","12",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-10","35",",,7","-1",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-11","1",",,7","-17",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-12","2",",,7","-4",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-13","17",",,7","-18",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-14","38",",,7","3",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-15","3",",,7","-29",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-16","18",",,7","-31",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-17","25",",,7","-6",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-18","35",",,7","5",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-01-23","40",",,7",,
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-05-01","53",",,7","40",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-05-02","65",",,7","36",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-05-03","73",",,7","41",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-05-04","79",",,7","40",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-05-05","78",",,7","48",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-05-06","80",",,7","46",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-05-07","80",",,7","53",",,7"
"USC00245754","MIZPAH 4 NNW, MT US","46.2858","-105.2919","755.9","2018-05-08","76",",,7","52",",,7"
